,Topic,Count,Name,Representation,Representative_Docs
129,128,16,128_برکناری_سازمان_رئیس_جوانان,"['برکناری', 'سازمان', 'رئیس', 'جوانان', 'ورزش', 'میرکاظمی', 'برنامه', 'بودجه', 'بدنه', 'معاون']","['  درخواست برکناری وزیر ورزش و جوانان', '  درخواست برکناری دکتر میرکاظمی رئیس سازمان برنامه و بودجه کشور', '  درخواست برکناری دکتر میرکاظمی رئیس سازمان برنامه و بودجه کشور']"
130,129,16,129_قیمت_نان_کاهش_برق,"['قیمت', 'نان', 'کاهش', 'برق', 'خودرو', 'تغییرتعرفه', 'شیرینی', 'جعبه', 'جداگانه', 'خوروبیابانک']","['  درخواست لغو افزایش قیمت خودرو', '  درخواست افزایش قیمت نان', '  درخواست کاهش قیمت خودرو']"
131,130,16,130_سن_دفعات_تعداد_افزایش,"['سن', 'دفعات', 'تعداد', 'افزایش', 'ابطال', 'لغو', 'مؤثر', 'معدل', 'قانون', 'وانتقال']","['  درخواست افزایش تعداد دفعات ترمیم معدل', '  درخواست ابطال قانون افزایش سن بازنشستگی', '  درخواست لغو قانون افزایش سن بازنشستگی']"
132,131,15,131_مردم_شهردار_وزیر_شفافیت,"['مردم', 'شهردار', 'وزیر', 'شفافیت', 'سروستان', 'جبالبارز', 'شفافیتی', 'افکار', 'شورایاران', 'شبهات']","['  استمداد مردم گرمسار از نمایندگان استان سمنان', '  مطالبه مردم گنبد کاووس و شرق استان گلستان از وزیر بهداشت', '  درخواست از شهرداری و شورای شهر جبالبارز برای پاسخگویی به شبهات افکار عمومی']"
133,132,15,132_تجدیدنظر_رقابت_تجدید_نظر,"['تجدیدنظر', 'رقابت', 'تجدید', 'نظر', 'گذاری', 'قیمت', 'مصوبه', 'مواردی', 'مامای', 'خلبانی']","['  درخواست تعیین عادلانه قیمت ساینا s دوگانه سوز کارخانه در سال ۱۴۰۱ و اجرای مصوبه ۴۷۳ شورای رقابت', '  درخواست ابطال مصوبه شورای رقابت در خصوص نرخ\u200cگذاری خودرو در سال ۱۴۰۲', '  اعتراض به شورای رقابت در دیوان عدالت اداری جهت حذف شورای رقابت از قیمت\u200cگذاری دستوری خودروسازان و توقف تحمیل زیان به تولیدکنندگان و سهامداران']"
134,133,15,133_هفتم_توسعه_بودجه_برنامه,"['هفتم', 'توسعه', 'بودجه', 'برنامه', 'لایحه', 'بازنشستگی', 'فصل', 'ازموعد', 'کسردو', 'وسابقه']","['  اعتراض به حذف قانون همسان\u200cسازی حقوق بازنشستگان در برنامه هفتم', '  درخواست ابطال قانون افزایش سن وسابقه بازنشستگی کارگران از قانون برنامه هفتم توسعه در قالب لایحه دوفوریتی دولت از مجلس', '  اعتراض به جفا بر کارگران و کارمندان در فصل بازنشستگی لایحه برنامه هفتم توسعه']"
135,134,15,134_یازدهم_دوازدهم_دهم_پایه,"['یازدهم', 'دوازدهم', 'دهم', 'پایه', 'نهایی', 'نهم', 'امتحانات', 'پایانی', 'شنیداری', 'جبرانی']","['  درخواست حذف بخش شنیداری آزمون\u200cهای نهایی زبان انگلیسی پایه\u200cهای دهم، یازدهم و دوازدهم', '  درخواست حذف امتحانات نهایی پایه دهم، یازدهم و دوازدهم', '  اعتراض به آزمون\u200cهای نهایی پایه دهم و یازدهم و درخواست حذف این آزمون\u200cها از رئیس\u200cجمهور']"
136,135,15,135_کاری_ساعت_کاهش_بانوان,"['کاری', 'ساعت', 'کاهش', 'بانوان', 'متاهل', 'کارمند', 'ساعات', 'شیفت', 'دوایر', 'شناورسازی']","['  درخواست کاهش ساعت کاری بانوان شاغل', '  درخواست کاهش ساعت کاری بانوان', '  درخواست کاهش ساعت کاری بانوان']"
137,136,15,136_وام_مسکن_اختصاص_کتاب,"['وام', 'مسکن', 'اختصاص', 'کتاب', 'اهدا', 'خوداشتغالی', 'ازحاشیه', 'ممیزی', 'میلیارد', 'ناشرین']","['  درخواست ارائه وام بلندمدت مسکن به فرهنگیان', '  درخواست اختصاصی وام اشتغال یک میلیارد تومانی به دانش\u200cآموختگان دکتری تخصصی', '  درخواست پرداخت وام مسکن به نیروهای شرکتی دولت']"
138,137,14,137_رتبه_بندی_معلمان_اجرای,"['رتبه', 'بندی', 'معلمان', 'اجرای', 'عادلانه', 'پیشنهاداتی', 'الاستخدام', 'قاون', 'عدالت', 'بهتر']","['  مطالبه تسریع در اجرای رتبه\u200cبندی معلمان', '  تقاضای اجرای رتبه\u200cبندی معلمان', '  درخواست اصلاح رتبه\u200cبندی معلمان']"
139,138,14,138_عامل_مدیر_صندوق_عزل,"['عامل', 'مدیر', 'صندوق', 'عزل', 'کشوری', 'بازنشستگی', 'برکناری', 'تأمین', 'اجتماعی', 'سازمان']","['  درخواست انتخاب مدیر عامل سازمان تأمین اجتماعی', '  درخواست عزل مدیر عامل سازمان تأمین اجتماعی کشور', '  درخواست عزل مدیر عامل صندوق بازنشستگی کشوری']"
140,139,14,139_بیماران_درمان_بستری_مراکز,"['بیماران', 'درمان', 'بستری', 'مراکز', 'دارو', 'بیمارستان', 'بیماری', 'روانپزشکان', 'مهمانسراها', 'کرونا']","['  درخواست تخصیص مکان\u200cهایی برای اسکان همراهان بیماران بستری در بیمارستان\u200cهای تهران', '  درخواست ایجاد امکان برقراری تماس تصویری با بیماران بستری در بیمارستان', '  درخواست رسیدگی به مشکلات دارو و درمان بیماران خاص در شرایط کرونا']"
141,140,14,140_قیمت_خودروی_کوئیک_پارس,"['قیمت', 'خودروی', 'کوئیک', 'پارس', 'محصولات', 'خودرو', 'داخل', 'تولید', 'اعتراض', 'پایین']","['  اعتراض به قیمت خودروی کوئیک شرکت سایپا', '  اعتراض به افزایش قیمت محصولات مدیران خودرو', '  اعتراض به افزایش قیمت خودروی کوئیک']"
142,141,14,141_نیمسال_۱۴۰۰_دوم_۱۳۹۹,"['نیمسال', '۱۴۰۰', 'دوم', '۱۳۹۹', 'تحصیلی', '۱۴۰۱', 'حضوری', 'سال', 'امتحانات', 'کلاس']","['  درخواست لغو حضوری شدن امتحانات و کلاس\u200cهای دانشگاهی در نیمسال دوم ۱۴۰۰-۱۴۰۱', '  مخالفت با حضوری شدن امتحانات پیام نور در نیمسال دوم ۱۴۰۱-۱۴۰۰', '  درخواست بازگشایی دانشگاه\u200cها از نیمسال دوم سال تحصیلی ۱۴۰۰-۱۴۰۱']"
143,142,14,142_مرمت_کاخ_جواهرات_بازگشایی,"['مرمت', 'کاخ', 'جواهرات', 'بازگشایی', 'تاریخی', 'احیای', 'گنجینه', 'شهرستانک', 'آبعلی', 'شنب']","['  مطالبه آزادسازی و مرمت حمام تاریخی شنب غازان', '  درخواست مرمت سازه\u200cای اصولی و اصلاح مرمت کاشی\u200cکاری گنبد مسجد جامع عباسی اصفهان', '  درخواست نجات و مرمت کاخ ناصری شهرستانک']"
144,143,14,143_مدارس_زبان_تدریس_بان,"['مدارس', 'زبان', 'تدریس', 'بان', 'محیط', 'آموزش', 'گیلکی', 'بریل', 'گویای', 'مازندرانی']","['  درخواست آموزش زبان لری در مدارس استان\u200cهای لر زبان', '  درخواست تدریس زبان مادری قومیت\u200cها در مدارس مناطق محل سکونت آنها', '  درخواست تدریس درس محیط زیست توسط محیط بان\u200cها در مدارس']"
145,144,14,144_درصد_جانبازان_۲۵_زیر,"['درصد', 'جانبازان', '۲۵', 'زیر', '۵۰', 'بالای', 'مزایای', 'جانباز', 'نفر', 'رزمندگان']","['  درخواست توجه به حقوق جانبازان زیر ۲۵ درصد', '  درخواست همسان\u200cسازی مزایای جانبازان زیر ۲۵ درصد با بالای ۲۵ درصد', '  درخواست همسان\u200cسازی مزایای جانبازان زیر ۲۵ درصد با جانبازان بالای ۲۵ درصد']"
146,145,14,145_روز_اردیبهشت_عنوان_نام,"['روز', 'اردیبهشت', 'عنوان', 'نام', 'زادروز', 'ثبت', 'گذاری', 'وکیل', 'ملی', 'اسفند']","['  درخواست ثبت «نهم اردیبهشت»، شب زادروز استاد بنان به عنوان «روز ملی آواز»', '  درخواست نام\u200cگذاری روز هفتم اسفند ماه به عنوان روز وکیل دادگستری', '  درخواست ثبت روز ۳۱ اردیبهشت به عنوان روز باباطاهر همدانی']"
147,146,13,146_جبهه_داوطلبانه_رزمندگان_حضور,"['جبهه', 'داوطلبانه', 'رزمندگان', 'حضور', 'قطعنامه', 'جانبازی', 'ایثارگری', 'امتیازات', 'هرماه', '۵۹۸']","['  درخواست تسری امتیازات ایثارگری به رزمندگان دارای حداقل ۳ یا ۴ ماه حضور در جبهه', '  درخواست اختصاص درصد جانبازی بسیجیان به ازای هرماه حضور داوطلبانه در جبهه', '  درخواست احتساب بخشی از مدت حضور کارکنان دولت در جبهه به\u200cعنوان داوطلبانه به\u200cمنظور بهره\u200cمندی از امتیازات ایثارگری']"
148,147,13,147_شدن_شهرستان_کشکوییه_هودیان,"['شدن', 'شهرستان', 'کشکوییه', 'هودیان', 'کوهنانی', 'بسطام', 'لرد', 'راوند', 'کلاچای', 'الموت']","['  درخواست شهرستان شدن شهر مرزی آشار', '  درخواست شهرستان شدن کشکوییه رفسنجان', '  درخواست دفاع از شهرستان شدن کوهنانی لرستان']"
149,148,13,148_اولاد_عائله_مندی_فرزند,"['اولاد', 'عائله', 'مندی', 'فرزند', 'حق', 'شاغل', 'زنان', 'بازنشسته', 'دارای', 'فرزندان']","['  درخواست برقراری کمک\u200cهزینه عائله\u200cمندی و حق اولاد برای زنان شاغل و بازنشسته بخش دولتی', '  درخواست برقراری حق عائله\u200cمندی و\u200cحق اولاد برای بانوان شاغل و بازنشسته شهرداری تهران', '  درخواست پرداخت حق عائله\u200cمندی و حق اولاد به بانوان شاغل در بخش\u200cهای دولتی']"
150,149,13,149_مالکان_کاربری_زمین_مشاع,"['مالکان', 'کاربری', 'زمین', 'مشاع', 'فاز', 'چیتگر', 'هکتاری', 'تفکیک', 'صدرا', 'شهرک']","['  درخواست تفکیک زمین\u200cهای مشاع فاز دو صدرا', '  کمپین مردمی جلوگیری از بزرگترین تغییر کاربری کلانشهر تبریز (۱۴۰ هکتار معادل یک میلیون و چهارصد هزار متر مربع)', '  درخواست اجرای طرح تفضیلی ۵۵۰ هکتاری زمین\u200cهای مشاع فاز دو و سه شهر جدید صدرا']"
151,150,13,150_استیضاح_وزیر_اقتصاد_عزل,"['استیضاح', 'وزیر', 'اقتصاد', 'عزل', 'ارتباطات', 'ضرغامی', 'سؤال', 'بازپس', 'عزت', 'نانوایان']","['  درخواست استیضاح وزیر بهداشت', '  درخواست استیضاح وزیر کار و وزیر اقتصاد', '  درخواست استیضاح وزیر کار']"
152,151,13,151_مالباختگان_پرونده_موبایل_نواندیشان,"['مالباختگان', 'پرونده', 'موبایل', 'نواندیشان', 'طحانی', 'هام', 'خودوریی', 'پوریا', 'کلمبوستیک', '۴هزار']","['  درخواست رسیدگی به پرونده مالباختگان در سایت کلمبوستیک', '  درخواست رسیدگی به وضعیت مالباختگان شرکت عمران ایرانیان', '  درخواست رسیدگی به پرونده مالباختگان سیمان خرم\u200cآباد']"
153,152,13,152_عملی_کلاس_آزاد_برگزاری,"['عملی', 'کلاس', 'آزاد', 'برگزاری', 'لغو', 'حضوری', 'نجف', 'دانشگاه', 'مجازی', 'واحدهای']","['  درخواست لغو کلاس\u200cهای مجازی برای واحدهای عملی رشته مهندسی معماری دانشگاه آزاد نجف آباد', '  درخواست لغو برگزاری حضوری کلاس\u200cهای عملی دانشگاه آزاد اسلامی واحد دماوند', '  درخواست لغو برگزاری کلاس حضوری واحدهای عملی دانشگاه آزاد اسلامی']"
154,153,13,153_ساعت_مرخصی_روز_کاری,"['ساعت', 'مرخصی', 'روز', 'کاری', 'صبح', '۳۰', '۱۵', 'ساعات', '۰۰', '۱۴']","['  درخواست اصلاح روزهای کاری کارکنان اقماری ۲۳ روز کار ۷ روز مرخصی به ۱۵ روز کار ۱۵ روز مرخصی', '  درخواست تغییر ساعت کاری مراقبین سلامت از ۳۰ ساعت به ۲۴ ساعت', '  درخواست کاهش ساعت موظف کاری از ۳۰ ساعت در هفته به ۲۴ ساعت در هفته برای مراقبین سلامت مدارس']"
155,154,13,154_فکری_کانون_نوجوانان_کودکان,"['فکری', 'کانون', 'نوجوانان', 'کودکان', 'مربیان', 'غیردولتی', 'پرورش', 'مدارس', 'معلمان', 'مهدهای']","['  درخواست جلوگیری از بسته شدن کتابخانه\u200cهای کانون پرورش فکری کودکان و نوجوانان', '  درخواست اعمال رتبه\u200cبندی معلمان برای مربیان کانون پرورش فکری کودکان و نوجوانان', '  درخواست رسمی شدن نیروهای حق\u200cالتدریس کانون پرورش فکری کودکان و نوجوانان']"
156,155,12,155_ویروس_کرونا_شیوع_بیماری,"['ویروس', 'کرونا', 'شیوع', 'بیماری', 'کنترل', 'دوهفته', 'سفرهای', 'ویروسی', 'نوروزی', 'تهدیدات']","['  درخواست توجه به جایگاه بهداشت در کنترل ویروس کرونا', '  درخواست تعطیلی دانشگاه\u200cها برای جلوگیری از گسترش ویروس کرونا', '  مطالبه تعطیلی تهران جهت کنترل شیوع ویروس کرونا']"
157,156,12,156_وحش_باغ_تعطیلی_آکواریوم,"['وحش', 'باغ', 'تعطیلی', 'آکواریوم', 'صفه', 'فریدونکنار', 'اردوگاه', 'خودروها', 'وحشی', 'بابلسر']","['  درخواست تعطیلی باغ وحش سیرجان', '  تقاضای تعطیلی تمامی باغ وحش\u200cهای کشور', '  کمپین درخواست تعطیلی باغ وحش\u200cهای کشور']"
158,157,12,157_تونل_رویداد_۲۰۲۲_ساری,"['تونل', 'رویداد', '۲۰۲۲', 'ساری', 'مناسب', 'پیکانشهر', 'مونوریل', 'کبیرکوه', 'زادگاه', 'پروژه']","['  درخواست شروع عملیات اجرایی تونل الله اکبر درگز', '  مطالبه تخصیص بودجه مناسب به رویداد بین\u200cالمللی ساری ۲۰۲۲', '  مطالبه تخصیص بودجه مناسب به رویداد بین\u200cالمللی ساری ۲۰۲۲']"
159,158,12,158_شماره_مورخ_بخشنامه_۰۵,"['شماره', 'مورخ', 'بخشنامه', '۰۵', '۱۲', '۳۰۶۱', 'مورخه', '۷۹۵۳۴', '۰۶', 'رساله']","['  درخواست لغو بخشنامه ۱۰/۷۹۵۳۴ مورخ ۹۸/۱۲/۷ با موضوع دفاع از رساله دکتری تخصصی دانشجویان دانشگاه آزاد', '  اعتراض به بخشنامه جدیدالصدور به شماره ۷۹۵۳۴/۱۰ مورخه ۹۸/۱۲/۰۷ در خصوص دفاع از رساله دکتری', '  درخواست اعمال ماده ۹۲ «قانون دیوان عدالت اداری» در خصوص بخشنامه شماره ۳۰۶۱ مورخ ۱۴۰۳/۰۵/۰۳ معاون آموزشی وزارت بهداشت']"
160,159,12,159_قرنطینه_فرمانداری_شهرستان_گلوگاه,"['قرنطینه', 'فرمانداری', 'شهرستان', 'گلوگاه', 'لامرد', 'بافق', 'بستک', 'زرندیه', 'تجزیه', 'حیثیت']","['  درخواست قرنطینه شهرستان زرندیه', '  درخواست قرنطینه کردن استان بوشهر', '  درخواست قرنطینه\u200cی استان همدان']"
161,160,12,160_موعد_بازنشستگی_پیش_موعود,"['موعد', 'بازنشستگی', 'پیش', 'موعود', 'زودتر', 'زود', 'آور', 'نگهبانان', 'زیان', 'بیماران']","['  درخواست ایجاد امکان بازنشستگی پیش از موعد برای کارکنان دولت', '  درخواست بازنشستگی پیش از موعد کارمندان دولت', '  درخواست بازنشستگی پیش از موعد کارکنان بانک\u200cها']"
162,161,11,161_معدن_سرب_فعالیت_مروان,"['معدن', 'سرب', 'فعالیت', 'مروان', 'تعطیلی', 'کامو', 'قنات', 'روی', 'سنگ', 'کارخانه']","['  درخواست توقف فعالیت معدن سرب و روی نمارستاق', '  درخواست تعطیلی معدن سرب و روی قنات مروان', '  درخواست تعطیلی معدن سرب و روی قنات مروان']"
163,162,11,162_دانشجوی_ظرفیت_پذیرش_رشته,"['دانشجوی', 'ظرفیت', 'پذیرش', 'رشته', 'پزشکی', 'افزایش', 'کارشناسی', 'دندانپزشکی', 'اعصاب', 'درآزمون']","['  درخواست افزایش ظرفیت پذیرش دانشجوی پرستاری', '  اعتراض به پیشنهاد افزایش ظرفیت پذیرش دانشجوی دندانپزشکی', '  درخواست افزایش ظرفیت پذیرش دانشجوی پزشکی از مقطع کارشناسی']"
164,163,11,163_کلاس_حضوری_مخالفت_امتحانات,"['کلاس', 'حضوری', 'مخالفت', 'امتحانات', 'شدن', 'کاربردی', 'ها', 'علمی', 'کرج', 'با']","['  مخالفت با حضوری شدن کلاس\u200cها و امتحانات  دانشگاه\u200cهای علمی\u200cکاربردی کشور', '  مخالفت با حضوری شدن کلاس\u200cها و امتحانات دانشگاه علمی\u200cکاربردی', '  مخالفت با حضوری شدن کلاس\u200cها و امتحانات دانشگاه آزاد']"
165,164,11,164_آزمایشگاهی_شماره_التحصیلان_فارغ,"['آزمایشگاهی', 'شماره', 'التحصیلان', 'فارغ', 'دکتری', 'علوم', 'تغذیه', 'کارشناسی', 'گرایش', 'اختصاص']","['  اعتراض دانشجویان و فارغ التحصیلان رشته\u200cهای کارشناسی ارشد وزارت بهداشت با پایه غیر از علوم آزمایشگاهی به آزمون\u200cهای استخدامی ارگان\u200cهای دولتی', '  مطالبه فارغ\u200cالتحصیلان رشته علوم آزمایشگاهی دامپزشکی', '  درخواست اختصاص شماره نظام\u200cپزشکی به فارغ\u200cالتحصیلان دکتری تخصصی گرایش\u200cهای علوم آزمایشگاهی با کارشناسی غیر علوم آزمایشگاهی']"
166,165,11,165_سهام_عدالت_جاماندگان_بازماندگان,"['سهام', 'عدالت', 'جاماندگان', 'بازماندگان', 'ثبت', 'نام', 'پرتفوی', 'نزد', 'سهامداری', 'وکالتی']","['  تقاضای  واگذاری سهام عدالت به جاماندگان', '  درخواست ثبت\u200cنام جاماندگان یارانه و سهام عدالت', '  درخواست ثبت\u200cنام جاماندگان سهام عدالت']"
167,166,11,166_عادل_فردوسی_پور_بازگشت,"['عادل', 'فردوسی', 'پور', 'بازگشت', 'برنامه', 'نود', 'تلویزیون', 'فوتبالی', '۲۰۲۲', 'جام']","['  درخواست بازگشت عادل فردوسی\u200cپور به برنامه\u200cهای فوتبالی', '  کمپین درخواست بازگشت عادل فردوسی\u200cپور به تلویزیون', '  درخواست بازگشت عادل فردوسی\u200cپور و برنامه نود به تلویزیون']"
168,167,11,167_مشاور_جمهور_ریاست_امور,"['مشاور', 'جمهور', 'ریاست', 'امور', 'ستاری', 'معاونت', 'جناب', 'جمهوری', 'مهندس', 'تصدی']","['  درخواست ابقای جناب آقای دکتر ستاری در مسئولیت معاونت علمی و فناوری ریاست جمهوری', '  درخواست معرفی دکتر علی پاک\u200cفطرت به ریاست محترم جمهور به عنوان مشاور رئیس جمهور در امور جوانان', '  حمایت از مهندس امین جمشیدی دلفانی جهت تصدی سمت مشاور وزیر صمت و یا مشاور رئیس جمهور در امور مربوط به صنعت']"
169,168,10,168_زیست_نابودی_گلستان_چاروسا,"['زیست', 'نابودی', 'گلستان', 'چاروسا', 'جویندگان', 'امتناع', 'تالابهای', 'ابرهای', 'ازدزدیده', 'محیط']","['  درخواست مقابله با تخریب نیلکوه و محیط زیست توسط کارخانه سیمان پیوند گلستان', '  درخواست جلوگیری از خشک شدن و نابودی زیست بوم تالابهای استان کرمانشاه', '  درخواست جلوگیری از انتقال آب رودخانه کارون و نابودی محیط زیست خوزستان']"
